,Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,ArrDelay,AirTime,Distance,plane_age
2194256,2008,4,23,3,927.0,1048.0,-1.0,48.0,200,14.0
2194257,2008,4,25,5,1024.0,1258.0,-8.0,131.0,884,14.0
2194258,2008,4,7,1,1016.0,1256.0,-12.0,142.0,998,14.0
2194259,2008,4,29,2,1712.0,1855.0,27.0,72.0,418,14.0
2194260,2008,4,10,4,1909.0,2132.0,-16.0,125.0,927,14.0
2194261,2008,4,12,6,1149.0,1323.0,16.0,68.0,404,14.0
2194262,2008,4,20,7,837.0,950.0,-8.0,97.0,689,14.0
2194263,2008,4,17,4,908.0,1001.0,-9.0,31.0,140,14.0
2194264,2008,4,10,4,1549.0,1825.0,0.0,126.0,927,14.0
2194265,2008,4,18,5,1845.0,1954.0,-8.0,108.0,689,14.0
2194266,2008,4,21,1,721.0,918.0,-21.0,156.0,1117,14.0
2194267,2008,4,11,5,1820.0,1934.0,103.0,36.0,200,14.0
2194268,2008,4,2,3,1220.0,1501.0,60.0,139.0,1034,14.0
2194269,2008,4,13,7,1914.0,2219.0,-29.0,95.0,719,14.0
2194270,2008,4,10,4,1241.0,1459.0,-2.0,120.0,927,14.0
2194271,2008,4,24,4,650.0,804.0,1.0,102.0,689,14.0
2194272,2008,4,10,4,848.0,1122.0,-11.0,130.0,895,14.0
2194273,2008,4,9,3,1856.0,2110.0,-15.0,113.0,895,14.0
2194274,2008,4,29,2,1109.0,1632.0,63.0,202.0,1416,14.0
2194275,2008,4,6,7,1806.0,2103.0,-56.0,94.0,719,14.0
2194276,2008,4,25,5,1655.0,1937.0,-23.0,122.0,745,14.0
2194277,2008,4,16,3,1821.0,2008.0,1.0,148.0,964,14.0
2194278,2008,4,8,2,1338.0,1624.0,2.0,107.0,745,14.0
2194279,2008,4,5,6,1806.0,1854.0,9.0,90.0,667,14.0
2194280,2008,4,14,1,1928.0,2337.0,25.0,140.0,986,14.0
2194281,2008,4,23,3,1158.0,1451.0,7.0,187.0,1372,14.0
2194282,2008,4,8,2,757.0,1044.0,12.0,113.0,745,14.0
2194283,2008,4,11,5,749.0,1025.0,-3.0,126.0,927,14.0
2194284,2008,4,14,1,622.0,925.0,-5.0,159.0,998,14.0
2194285,2008,4,14,1,1755.0,1850.0,-8.0,39.0,191,14.0
2194286,2008,4,6,7,1142.0,1234.0,8.0,27.0,140,14.0
2194287,2008,4,15,2,548.0,707.0,-41.0,121.0,986,14.0
2194288,2008,4,17,4,724.0,825.0,-8.0,34.0,140,14.0
2194289,2008,4,11,5,2024.0,2147.0,96.0,49.0,200,14.0
2194290,2008,4,4,5,1453.0,1641.0,12.0,139.0,964,14.0
2194291,2008,4,7,1,1708.0,2258.0,4.0,202.0,1605,14.0
2194292,2008,4,22,2,1525.0,1839.0,-2.0,92.0,689,14.0
2194293,2008,4,28,1,1024.0,1122.0,-9.0,37.0,191,14.0
2194294,2008,4,14,1,1409.0,1659.0,-23.0,211.0,1569,14.0
2194295,2008,4,1,2,1510.0,2111.0,248.0,176.0,1372,14.0
2194296,2008,4,30,3,1856.0,2122.0,-3.0,122.0,895,14.0
2194297,2008,4,23,3,725.0,847.0,-3.0,42.0,200,14.0
2194298,2008,4,13,7,1644.0,1812.0,-17.0,116.0,719,14.0
2194299,2008,4,7,1,627.0,936.0,6.0,161.0,998,14.0
2194300,2008,4,15,2,1632.0,1821.0,-25.0,86.0,462,14.0
2194301,2008,4,9,3,1541.0,1812.0,-5.0,133.0,895,14.0
2194302,2008,4,23,3,1912.0,2247.0,7.0,93.0,689,14.0
2194303,2008,4,17,4,1252.0,1344.0,-9.0,32.0,140,14.0
2194304,2008,4,28,1,1816.0,2007.0,0.0,151.0,964,14.0
2194305,2008,4,18,5,654.0,811.0,-1.0,39.0,199,14.0
2194306,2008,4,16,3,1402.0,1727.0,-6.0,127.0,964,14.0
2194307,2008,4,4,5,1024.0,1351.0,0.0,119.0,964,14.0
2194308,2008,4,3,4,917.0,1359.0,9.0,187.0,1416,14.0
2194309,2008,4,19,6,950.0,1455.0,-3.0,160.0,1303,14.0
2194310,2008,4,4,5,1747.0,2025.0,73.0,113.0,744,14.0
2194311,2008,4,20,7,2046.0,23.0,28.0,137.0,1117,14.0
2194312,2008,1,19,6,1317.0,1632.0,13.0,340.0,2454,9.0
2194313,2008,1,3,4,1457.0,1759.0,96.0,141.0,1065,9.0
2194314,2008,1,2,3,1303.0,1808.0,-2.0,154.0,1222,9.0
2194315,2008,1,20,7,758.0,1254.0,-19.0,157.0,1379,9.0
2194316,2008,1,26,6,855.0,1025.0,0.0,129.0,861,9.0
2194317,2008,1,27,7,1444.0,1720.0,-10.0,249.0,1874,9.0
2194318,2008,1,21,1,1317.0,1739.0,-1.0,169.0,1400,9.0
2194319,2008,1,26,6,1555.0,1753.0,29.0,209.0,1379,9.0
2194320,2008,1,20,7,1444.0,1710.0,-20.0,244.0,1874,9.0
2194321,2008,1,23,3,1825.0,2010.0,18.0,140.0,787,9.0
2194322,2008,1,1,2,1936.0,2217.0,-17.0,137.0,1024,9.0
2194323,2008,1,26,6,1136.0,1454.0,6.0,110.0,861,9.0
2194324,2008,1,28,1,1307.0,1737.0,-3.0,185.0,1400,9.0
2194325,2008,1,31,4,1146.0,1428.0,-31.0,139.0,1065,9.0
2194326,2008,1,26,6,45.0,540.0,-13.0,146.0,1379,9.0
2194327,2008,1,27,7,2352.0,545.0,-8.0,215.0,1874,9.0
2194328,2008,1,27,7,801.0,1313.0,0.0,165.0,1379,9.0
2194329,2008,1,25,5,2109.0,2328.0,41.0,216.0,1379,9.0
2194330,2008,1,23,3,2125.0,2237.0,17.0,40.0,191,9.0
2194331,2008,1,2,3,902.0,1216.0,12.0,298.0,2227,9.0
2194332,2008,1,4,5,834.0,1221.0,23.0,345.0,2454,9.0
2194333,2008,1,28,1,842.0,946.0,-1.0,42.0,191,9.0
2194334,2008,1,17,4,2110.0,2343.0,40.0,128.0,1024,9.0
2194335,2008,1,25,5,1747.0,1934.0,-9.0,143.0,965,9.0
2194336,2008,1,21,1,1044.0,1156.0,9.0,46.0,191,9.0
2194337,2008,1,21,1,851.0,957.0,10.0,41.0,191,9.0
2194338,2008,1,24,4,1038.0,1403.0,3.0,117.0,965,9.0
2194339,2008,1,14,1,1619.0,1910.0,-6.0,142.0,998,9.0
2194340,2008,1,1,2,1532.0,1837.0,-2.0,163.0,1024,9.0
2194341,2008,1,24,4,1502.0,1656.0,-1.0,132.0,965,9.0
2194342,2008,1,20,7,2346.0,558.0,5.0,219.0,1874,9.0
2194343,2008,1,14,1,1232.0,1525.0,4.0,148.0,998,9.0
2194344,2008,1,13,7,2102.0,3.0,2.0,137.0,938,9.0
2194345,2008,1,14,1,859.0,1117.0,-10.0,115.0,938,9.0
2194346,2008,1,17,4,1719.0,2034.0,90.0,149.0,1024,9.0
2194347,2008,1,2,3,1928.0,13.0,33.0,185.0,1400,9.0
2194348,2008,1,18,5,732.0,1035.0,-11.0,160.0,1065,9.0
2194349,2008,1,31,4,728.0,1030.0,-16.0,155.0,1065,9.0
2194350,2008,1,23,3,1434.0,1727.0,2.0,146.0,998,9.0
2194351,2008,1,4,5,1336.0,2154.0,27.0,284.0,2454,9.0
2194352,2008,1,25,5,1323.0,1656.0,6.0,114.0,965,9.0
2194353,2008,1,18,5,1251.0,1600.0,61.0,141.0,1065,9.0
2194354,2008,1,3,4,1847.0,2206.0,97.0,165.0,1065,9.0
2194355,2008,1,24,4,853.0,946.0,46.0,36.0,191,9.0
2194356,2008,1,28,1,1048.0,1154.0,7.0,44.0,191,9.0
2194357,2008,2,1,5,27.0,255.0,174.0,132.0,938,9.0
2194358,2008,2,28,4,1324.0,1615.0,0.0,150.0,1068,9.0
2194359,2008,2,11,1,1805.0,2059.0,-9.0,153.0,998,9.0
2194360,2008,2,4,1,1827.0,2104.0,-1.0,130.0,938,9.0
2194361,2008,2,1,5,1336.0,1703.0,34.0,175.0,1068,9.0
2194362,2008,2,27,3,1301.0,1737.0,-2.0,170.0,1400,9.0
2194363,2008,2,4,1,1434.0,1708.0,-2.0,136.0,938,9.0
2194364,2008,2,16,6,1050.0,1358.0,23.0,152.0,1065,9.0
2194365,2008,2,15,5,1351.0,1624.0,24.0,136.0,938,9.0
2194366,2008,2,23,6,1819.0,2052.0,48.0,122.0,938,9.0
2194367,2008,2,9,6,1723.0,1953.0,-27.0,122.0,1068,9.0
2194368,2008,2,23,6,902.0,1140.0,10.0,117.0,938,9.0
2194369,2008,2,28,4,1749.0,2212.0,109.0,138.0,1068,9.0
2194370,2008,2,12,2,1117.0,1338.0,57.0,186.0,787,9.0
2194371,2008,2,9,6,1319.0,1625.0,-4.0,167.0,1068,9.0
2194372,2008,2,22,5,639.0,1135.0,-2.0,154.0,1222,9.0
2194373,2008,2,16,6,641.0,932.0,3.0,149.0,1065,9.0
2194374,2008,2,24,7,1447.0,1725.0,15.0,137.0,998,9.0
2194375,2008,2,2,6,900.0,1126.0,-1.0,124.0,938,9.0
2194376,2008,2,25,1,1008.0,1204.0,61.0,150.0,1009,9.0
2194377,2008,2,24,7,1818.0,1931.0,-7.0,114.0,787,9.0
2194378,2008,2,5,2,1717.0,1957.0,41.0,133.0,998,9.0
2194379,2008,2,13,3,1319.0,1739.0,-1.0,169.0,1400,9.0
2194380,2008,2,18,1,1524.0,1841.0,134.0,125.0,938,9.0
2194381,2008,2,2,6,1241.0,1523.0,6.0,146.0,998,9.0
2194382,2008,2,25,1,1302.0,1921.0,38.0,230.0,2133,9.0
2194383,2008,2,2,6,1611.0,1842.0,-34.0,129.0,998,9.0
2194384,2008,2,14,4,1928.0,2236.0,20.0,102.0,853,9.0
2194385,2008,2,18,1,924.0,1314.0,54.0,157.0,938,9.0
2194386,2008,2,27,3,638.0,1135.0,-2.0,159.0,1222,9.0
2194387,2008,2,26,2,1641.0,1854.0,-14.0,286.0,2227,9.0
2194388,2008,2,22,5,1749.0,1941.0,-2.0,144.0,965,9.0
2194389,2008,2,5,2,1228.0,1508.0,-13.0,145.0,998,9.0
2194390,2008,2,15,5,1005.0,1228.0,55.0,121.0,938,9.0
2194391,2008,2,22,5,2123.0,27.0,-2.0,101.0,853,9.0
2194392,2008,2,23,6,1316.0,1556.0,-4.0,138.0,938,9.0
2194393,2008,2,22,5,1323.0,1655.0,6.0,117.0,965,9.0
2194394,2008,2,15,5,1736.0,2026.0,19.0,127.0,938,9.0
2194395,2008,2,14,4,1242.0,1758.0,12.0,160.0,1222,9.0
2194396,2008,2,21,4,1617.0,1904.0,-4.0,301.0,2227,9.0
2194397,2008,2,14,4,831.0,1149.0,22.0,319.0,2227,9.0
2194398,2008,2,1,5,2040.0,2320.0,180.0,134.0,1068,9.0
2194399,2008,3,6,4,805.0,904.0,-6.0,41.0,191,9.0
2194400,2008,3,26,3,806.0,901.0,-9.0,39.0,191,9.0
2194401,2008,3,2,7,1510.0,1802.0,94.0,318.0,2454,9.0
2194402,2008,3,4,2,1325.0,1618.0,-4.0,203.0,1400,9.0
2194403,2008,3,13,4,1322.0,1607.0,-15.0,202.0,1400,9.0
2194404,2008,3,20,4,1323.0,1619.0,-3.0,197.0,1400,9.0
2194405,2008,3,24,1,1335.0,1606.0,-16.0,179.0,1400,9.0
2194406,2008,3,31,1,1404.0,1631.0,21.0,124.0,938,9.0
2194407,2008,3,14,5,1331.0,1740.0,-19.0,169.0,1400,9.0
2194408,2008,3,21,5,1354.0,1831.0,32.0,187.0,1400,9.0
2194409,2008,3,31,1,1739.0,2047.0,35.0,132.0,938,9.0
2194410,2008,3,6,4,1520.0,1815.0,89.0,173.0,965,9.0
2194411,2008,3,26,3,1526.0,1701.0,15.0,135.0,965,9.0
2194412,2008,3,5,3,48.0,500.0,0.0,171.0,1449,9.0
2194413,2008,3,14,5,39.0,448.0,-12.0,176.0,1449,9.0
2194414,2008,3,21,5,54.0,507.0,7.0,179.0,1449,9.0
2194415,2008,3,27,4,126.0,534.0,34.0,173.0,1449,9.0
2194416,2008,3,5,3,551.0,1149.0,-18.0,212.0,1874,9.0
2194417,2008,3,14,5,610.0,1200.0,-7.0,212.0,1874,9.0
2194418,2008,3,21,5,610.0,1201.0,-6.0,216.0,1874,9.0
2194419,2008,3,27,4,623.0,1207.0,0.0,208.0,1874,9.0
2194420,2008,3,10,1,1414.0,1726.0,40.0,167.0,1065,9.0
2194421,2008,3,6,4,1921.0,2139.0,75.0,219.0,1635,9.0
2194422,2008,3,29,6,1932.0,2150.0,86.0,229.0,1635,9.0
2194423,2008,3,17,1,2135.0,31.0,-10.0,136.0,998,9.0
2194424,2008,3,4,2,855.0,1117.0,-16.0,123.0,938,9.0
2194425,2008,3,18,2,1040.0,1314.0,-23.0,136.0,1024,9.0
2194426,2008,3,22,6,1311.0,1625.0,0.0,174.0,1068,9.0
2194427,2008,3,22,6,1723.0,1955.0,-35.0,127.0,1068,9.0
2194428,2008,3,25,2,718.0,1034.0,0.0,110.0,853,9.0
2194429,2008,3,4,2,1728.0,2007.0,-1.0,255.0,1874,9.0
2194430,2008,3,13,4,1733.0,2012.0,4.0,259.0,1874,9.0
2194431,2008,3,20,4,1737.0,2020.0,12.0,259.0,1874,9.0
2194432,2008,3,26,3,1802.0,2109.0,61.0,285.0,1874,9.0
2194433,2008,3,4,2,2103.0,2339.0,-5.0,201.0,1449,9.0
2194434,2008,3,13,4,2109.0,2336.0,-8.0,186.0,1449,9.0
2194435,2008,3,20,4,2113.0,2343.0,-1.0,187.0,1449,9.0
2194436,2008,3,26,3,2214.0,49.0,65.0,195.0,1449,9.0
2194437,2008,3,23,7,1300.0,1642.0,26.0,157.0,1065,9.0
2194438,2008,3,23,7,829.0,1159.0,13.0,177.0,1065,9.0
2194439,2008,3,7,5,756.0,1622.0,26.0,306.0,2565,9.0
2194440,2008,3,30,7,807.0,1605.0,12.0,271.0,2565,9.0
2194441,2008,3,15,6,1654.0,2358.0,-37.0,228.0,2227,9.0
2194442,2008,3,3,1,1613.0,1941.0,16.0,108.0,853,9.0
2194443,2008,3,25,2,1643.0,1954.0,-11.0,107.0,861,9.0
2194444,2008,3,18,2,653.0,937.0,5.0,138.0,998,9.0
2194445,2008,3,6,4,1029.0,1430.0,40.0,153.0,965,9.0
2194446,2008,3,26,3,1028.0,1425.0,35.0,118.0,965,9.0
2194447,2008,3,15,6,1310.0,1555.0,9.0,320.0,2227,9.0
2194448,2008,3,25,2,1133.0,1301.0,-16.0,130.0,853,9.0
2194449,2008,3,5,3,1327.0,1652.0,3.0,119.0,965,9.0
2194450,2008,3,27,4,1336.0,1650.0,1.0,118.0,965,9.0
2194451,2008,3,25,2,1415.0,1549.0,2.0,125.0,861,9.0
2194452,2008,3,3,1,915.0,1428.0,6.0,168.0,1379,9.0
2194453,2008,3,5,3,1750.0,1950.0,7.0,153.0,965,9.0
2194454,2008,3,27,4,1743.0,1919.0,-24.0,132.0,965,9.0
2194455,2008,3,5,3,2124.0,2228.0,7.0,38.0,191,9.0
2194456,2008,3,25,2,2127.0,2219.0,-2.0,35.0,191,9.0
2194457,2008,3,27,4,2117.0,2216.0,-5.0,32.0,191,9.0
2194458,2008,3,10,1,1836.0,2130.0,20.0,145.0,1065,9.0
2194459,2008,3,18,2,1448.0,1746.0,1.0,157.0,1024,9.0
2194460,2008,4,7,1,1039.0,1852.0,5.0,285.0,2454,9.0
2194461,2008,4,30,3,823.0,957.0,42.0,187.0,1379,9.0
2194462,2008,4,10,4,1357.0,1634.0,25.0,311.0,2454,9.0
2194463,2008,4,7,1,748.0,934.0,19.0,192.0,1379,9.0
2194464,2008,4,6,7,1631.0,1936.0,14.0,206.0,1400,9.0
2194465,2008,4,11,5,912.0,1430.0,1.0,172.0,1379,9.0
2194466,2008,1,14,1,1030.0,1335.0,-5.0,159.0,1086,3.0
2194467,2008,1,28,1,747.0,1615.0,15.0,298.0,2401,3.0
2194468,2008,1,1,2,2028.0,2257.0,-1.0,130.0,1086,3.0
2194469,2008,1,6,7,626.0,947.0,42.0,236.0,1627,3.0
2194470,2008,1,31,4,753.0,1407.0,7.0,222.0,1874,3.0
2194471,2008,1,4,5,2046.0,2354.0,16.0,130.0,998,3.0
2194472,2008,1,9,3,2339.0,605.0,0.0,244.0,2133,3.0
2194473,2008,1,10,4,809.0,1120.0,-2.0,338.0,2401,3.0
2194474,2008,1,14,1,656.0,925.0,-15.0,129.0,1068,3.0
2194475,2008,1,24,4,644.0,741.0,-7.0,39.0,191,3.0
2194476,2008,1,8,2,630.0,1130.0,-5.0,159.0,1222,3.0
2194477,2008,1,8,2,2053.0,2345.0,16.0,263.0,1874,3.0
2194478,2008,1,4,5,626.0,1413.0,0.0,254.0,2227,3.0
2194479,2008,1,12,6,1330.0,1629.0,100.0,154.0,1024,3.0
2194480,2008,1,13,7,1845.0,2155.0,-6.0,99.0,861,3.0
2194481,2008,1,10,4,1557.0,2355.0,-2.0,275.0,2401,3.0
2194482,2008,1,13,7,833.0,1109.0,-39.0,315.0,2425,3.0
2194483,2008,1,29,2,1750.0,1923.0,153.0,68.0,404,3.0
2194484,2008,1,23,3,538.0,641.0,3.0,39.0,191,3.0
2194485,2008,1,7,1,1028.0,1307.0,-4.0,137.0,998,3.0
2194486,2008,1,12,6,915.0,1210.0,-20.0,202.0,1585,3.0
2194487,2008,1,2,3,1046.0,1645.0,-2.0,217.0,1825,3.0
2194488,2008,1,22,2,1923.0,2149.0,79.0,43.0,191,3.0
2194489,2008,1,14,1,1433.0,1726.0,-37.0,146.0,1086,3.0
2194490,2008,1,29,2,818.0,1406.0,-2.0,200.0,1737,3.0
2194491,2008,1,17,4,1730.0,2110.0,2.0,284.0,2133,3.0
2194492,2008,1,25,5,1704.0,2008.0,7.0,91.0,787,3.0
2194493,2008,1,23,3,1529.0,1823.0,24.0,210.0,1208,3.0
2194494,2008,1,2,3,643.0,947.0,-12.0,340.0,2433,3.0
2194495,2008,1,26,6,750.0,1023.0,-11.0,132.0,998,3.0
2194496,2008,1,25,5,712.0,840.0,13.0,65.0,305,3.0
2194497,2008,1,9,3,811.0,1612.0,12.0,260.0,2401,3.0
2194498,2008,1,17,4,2334.0,548.0,-17.0,231.0,2133,3.0
2194499,2008,1,21,1,832.0,1129.0,7.0,318.0,2401,3.0
2194500,2008,1,7,1,1357.0,1638.0,-25.0,142.0,998,3.0
2194501,2008,1,27,7,1843.0,2209.0,9.0,347.0,2401,3.0
2194502,2008,1,4,5,1803.0,1950.0,10.0,71.0,462,3.0
2194503,2008,1,1,2,1202.0,1509.0,30.0,137.0,1065,3.0
2194504,2008,1,1,2,1604.0,1939.0,45.0,193.0,1086,3.0
2194505,2008,1,9,3,1727.0,2058.0,-10.0,304.0,2133,3.0
2194506,2008,1,2,3,1742.0,2211.0,7.0,184.0,1400,3.0
2194507,2008,1,8,2,1720.0,1958.0,0.0,195.0,1235,3.0
2194508,2008,1,15,2,714.0,1531.0,7.0,290.0,2433,3.0
2194509,2008,1,1,2,730.0,1044.0,4.0,169.0,1065,3.0
2194510,2008,1,31,4,1501.0,1710.0,69.0,181.0,1222,3.0
2194511,2008,1,5,6,757.0,1034.0,0.0,139.0,998,3.0
2194512,2008,1,31,4,1810.0,2312.0,84.0,144.0,1222,3.0
2194513,2008,1,5,6,5.0,440.0,-2.0,193.0,1627,3.0
2194514,2008,1,27,7,1041.0,1322.0,-9.0,139.0,1086,3.0
2194515,2008,1,27,7,1428.0,1740.0,-23.0,173.0,1086,3.0
2194516,2008,1,12,6,1713.0,2011.0,67.0,130.0,1024,3.0
2194517,2008,1,23,3,1922.0,2042.0,12.0,38.0,191,3.0
2194518,2008,1,30,3,1847.0,2224.0,24.0,368.0,2401,3.0
2194519,2008,1,8,2,1241.0,1638.0,-2.0,153.0,1235,3.0
2194520,2008,1,4,5,1503.0,1643.0,2.0,81.0,462,3.0
2194521,2008,1,3,4,2133.0,30.0,217.0,300.0,2227,3.0
2194522,2008,1,7,1,1747.0,1927.0,-23.0,78.0,404,3.0
2194523,2008,1,13,7,1239.0,1742.0,-12.0,159.0,1303,3.0
2194524,2008,1,24,4,1749.0,1901.0,-2.0,44.0,305,3.0
2194525,2008,1,14,1,1848.0,2135.0,-46.0,320.0,2433,3.0
2194526,2008,1,11,5,1813.0,2311.0,1.0,199.0,1585,3.0
2194527,2008,1,7,1,2044.0,2240.0,3.0,267.0,1825,3.0
2194528,2008,1,28,1,1725.0,2106.0,-2.0,307.0,2133,3.0
2194529,2008,1,22,2,1145.0,1815.0,11.0,226.0,1874,3.0
2194530,2008,2,19,2,2108.0,2314.0,-4.0,226.0,1609,3.0
2194531,2008,2,3,7,1923.0,2052.0,44.0,184.0,1334,3.0
2194532,2008,2,12,2,1940.0,2055.0,25.0,46.0,191,3.0
2194533,2008,2,18,1,614.0,1145.0,-5.0,198.0,1737,3.0
2194534,2008,2,23,6,1712.0,2143.0,23.0,136.0,1222,3.0
2194535,2008,2,13,3,537.0,633.0,-5.0,38.0,191,3.0
2194536,2008,2,2,6,727.0,1012.0,-5.0,202.0,1324,3.0
2194537,2008,2,25,1,1228.0,1801.0,13.0,187.0,1608,3.0
2194538,2008,2,29,5,1242.0,1837.0,-8.0,221.0,1874,3.0
2194539,2008,2,17,7,1711.0,2021.0,15.0,285.0,2007,3.0
2194540,2008,2,27,3,1438.0,1713.0,72.0,137.0,1020,3.0
2194541,2008,2,20,3,2217.0,2327.0,47.0,170.0,1222,3.0
2194542,2008,2,4,1,1808.0,1937.0,3.0,185.0,1303,3.0
2194543,2008,2,10,7,1203.0,1743.0,4.0,197.0,1530,3.0
2194544,2008,2,25,1,1849.0,2021.0,10.0,191.0,1334,3.0
2194545,2008,2,22,5,832.0,1057.0,19.0,166.0,1091,3.0
2194546,2008,2,6,3,1748.0,2100.0,-8.0,288.0,2133,3.0
2194547,2008,2,17,7,559.0,927.0,1.0,133.0,1009,3.0
2194548,2008,2,7,4,729.0,1024.0,-9.0,153.0,998,3.0
2194549,2008,2,24,7,2112.0,2220.0,6.0,46.0,305,3.0
2194550,2008,2,9,6,1251.0,1851.0,-6.0,220.0,1874,3.0
2194551,2008,2,7,4,1130.0,1408.0,-4.0,138.0,998,3.0
2194552,2008,2,3,7,1127.0,1332.0,11.0,144.0,986,3.0
2194553,2008,2,14,4,1153.0,1639.0,18.0,203.0,1400,3.0
2194554,2008,2,20,3,1731.0,2129.0,114.0,160.0,1009,3.0
2194555,2008,2,12,2,1728.0,1834.0,10.0,53.0,305,3.0
2194556,2008,2,27,3,1038.0,1338.0,83.0,153.0,1020,3.0
2194557,2008,2,11,1,1316.0,1448.0,-9.0,188.0,1379,3.0
2194558,2008,2,23,6,1446.0,1629.0,53.0,189.0,1222,3.0
2194559,2008,2,19,2,1151.0,1521.0,7.0,305.0,2133,3.0
2194560,2008,2,20,3,13.0,549.0,7.0,180.0,1609,3.0
2194561,2008,2,26,2,631.0,1143.0,7.0,160.0,1334,3.0
2194562,2008,2,29,5,902.0,1150.0,2.0,254.0,1874,3.0
2194563,2008,2,21,4,1800.0,2049.0,-25.0,318.0,2401,3.0
2194564,2008,2,13,3,721.0,1014.0,-11.0,96.0,787,3.0
2194565,2008,2,11,1,606.0,1200.0,17.0,208.0,1628,3.0
2194566,2008,2,12,2,1533.0,1643.0,13.0,52.0,305,3.0
2194567,2008,2,22,5,1146.0,1339.0,1.0,142.0,986,3.0
2194568,2008,2,22,5,1846.0,1957.0,34.0,53.0,316,3.0
2194569,2008,2,4,1,604.0,1110.0,10.0,164.0,1334,3.0
2194570,2008,2,15,5,2211.0,622.0,-3.0,285.0,2565,3.0
2194571,2008,2,12,2,905.0,1426.0,13.0,180.0,1379,3.0
2194572,2008,2,26,2,1321.0,1739.0,21.0,167.0,1324,3.0
2194573,2008,2,27,3,1959.0,37.0,23.0,145.0,1222,3.0
2194574,2008,2,8,5,813.0,1127.0,5.0,349.0,2401,3.0
2194575,2008,2,22,5,1426.0,1800.0,-2.0,127.0,986,3.0
2194576,2008,2,17,7,1020.0,1614.0,7.0,217.0,2007,3.0
2194577,2008,2,6,3,2337.0,547.0,-18.0,233.0,2133,3.0
2194578,2008,2,25,1,916.0,1150.0,28.0,227.0,1608,3.0
2194579,2008,2,10,7,1836.0,2039.0,-11.0,219.0,1628,3.0
2194580,2008,2,4,1,1334.0,1419.0,-9.0,27.0,140,3.0
2194581,2008,2,13,3,1508.0,1626.0,-2.0,118.0,787,3.0
2194582,2008,2,21,4,2303.0,621.0,10.0,243.0,2021,3.0
2194583,2008,2,4,1,1512.0,1618.0,-2.0,41.0,140,3.0
2194584,2008,2,27,3,1801.0,1919.0,43.0,242.0,1825,3.0
2194585,2008,2,8,5,1212.0,1757.0,-7.0,203.0,1874,3.0
2194586,2008,2,5,2,758.0,1617.0,3.0,274.0,2425,3.0
2194587,2008,2,19,2,608.0,729.0,-6.0,61.0,404,3.0
2194588,2008,2,10,7,916.0,1107.0,-12.0,209.0,1530,3.0
2194589,2008,2,20,3,645.0,1101.0,12.0,178.0,1400,3.0
2194590,2008,2,24,7,1514.0,1959.0,1.0,151.0,1303,3.0
2194591,2008,2,9,6,911.0,1213.0,13.0,281.0,1874,3.0
2194592,2008,2,7,4,1606.0,1947.0,29.0,183.0,1068,3.0
2194593,2008,2,20,3,1203.0,1531.0,17.0,302.0,2133,3.0
2194594,2008,2,7,4,2006.0,2227.0,-38.0,124.0,1068,3.0
2194595,2008,2,29,5,2107.0,2313.0,-5.0,220.0,1609,3.0
2194596,2008,2,25,1,704.0,821.0,2.0,57.0,305,3.0
2194597,2008,2,18,1,1555.0,1820.0,-6.0,116.0,895,3.0
2194598,2008,2,16,6,1659.0,2021.0,-6.0,298.0,2133,3.0
2194599,2008,2,21,4,707.0,1355.0,-14.0,211.0,1825,3.0
2194600,2008,2,26,2,1817.0,2047.0,54.0,108.0,363,3.0
2194601,2008,2,18,1,1237.0,1507.0,7.0,132.0,895,3.0
2194602,2008,2,15,5,1552.0,1915.0,-13.0,348.0,2565,3.0
2194603,2008,2,24,7,1300.0,1423.0,15.0,186.0,1303,3.0
2194604,2008,2,19,2,1611.0,1931.0,-4.0,123.0,1009,3.0
2194605,2008,2,9,6,600.0,732.0,-16.0,136.0,956,3.0
2194606,2008,2,3,7,1424.0,1806.0,18.0,133.0,986,3.0
2194607,2008,2,21,4,1456.0,1655.0,0.0,69.0,404,3.0
2194608,2008,2,17,7,2123.0,2323.0,30.0,152.0,1009,3.0
2194609,2008,2,1,5,1842.0,2249.0,67.0,164.0,1324,3.0
2194610,2008,2,8,5,1906.0,2212.0,-23.0,108.0,956,3.0
2194611,2008,2,23,6,538.0,641.0,6.0,51.0,316,3.0
2194612,2008,3,17,1,1754.0,1904.0,-2.0,47.0,305,3.0
2194613,2008,3,8,6,2146.0,22.0,305.0,319.0,2565,3.0
2194614,2008,3,3,1,1838.0,2005.0,-8.0,186.0,1334,3.0
2194615,2008,3,25,2,916.0,1238.0,-1.0,135.0,1024,3.0
2194616,2008,3,25,2,1338.0,1646.0,-7.0,163.0,1024,3.0
2194617,2008,3,4,2,627.0,1126.0,-10.0,158.0,1334,3.0
2194618,2008,3,24,1,809.0,1409.0,-8.0,212.0,1874,3.0
2194619,2008,3,1,6,735.0,1034.0,9.0,262.0,1874,3.0
2194620,2008,3,18,2,1340.0,1849.0,217.0,228.0,2007,3.0
2194621,2008,3,25,2,1749.0,2023.0,3.0,246.0,1605,3.0
2194622,2008,3,29,6,2008.0,2223.0,-4.0,234.0,1605,3.0
2194623,2008,3,30,7,1808.0,2032.0,12.0,231.0,1605,3.0
2194624,2008,3,1,6,1815.0,1927.0,-6.0,55.0,316,3.0
2194625,2008,3,12,3,1804.0,1914.0,-9.0,52.0,316,3.0
2194626,2008,3,2,7,2008.0,2156.0,-6.0,146.0,965,3.0
